member_id,profile_name,source_url,visible_source_label,normalized_label,source_type,visibility_policy,is_public,sort_order,canonical_mesh_ids,canonical_mesh_concepts,hbi_umbrella_ids,hbi_umbrella_tags,taxonomy_status,taxonomy_notes,built_at_utc
mem_7467cd8626,Lori Montgomery,https://profiles.ucalgary.ca/lori-montgomery,pain,pain,declared_area_title,always_visible_source_declared,true,2,D010146,Pain,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_7467cd8626,Lori Montgomery,https://profiles.ucalgary.ca/lori-montgomery,Chronic Pain,chronic pain,declared_area_title,always_visible_source_declared,true,3,D059350,Chronic Pain,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_7467cd8626,Lori Montgomery,https://profiles.ucalgary.ca/lori-montgomery,post-traumatic headache,post traumatic headache,declared_area_title,always_visible_source_declared,true,4,D051298,Post-Traumatic Headache,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_7467cd8626,Lori Montgomery,https://profiles.ucalgary.ca/lori-montgomery,Opioids,opioids,declared_area_title,always_visible_source_declared,true,5,D000701,"Analgesics, Opioid",,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_ffc70c151e,Lorraine Venturato,https://profiles.ucalgary.ca/lorraine-venturato,Dementia and Cognitive Disorders,dementia and cognitive disorders,declared_area_title,always_visible_source_declared,true,0,D003704,Dementia,HBI-MED-002,Neurological Disorders,accepted,embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_ffc70c151e,Lorraine Venturato,https://profiles.ucalgary.ca/lorraine-venturato,Gerontology,gerontology,declared_area_title,always_visible_source_declared,true,1,D005853,Geriatrics,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_ffc70c151e,Lorraine Venturato,https://profiles.ucalgary.ca/lorraine-venturato,Qualitative research approaches,qualitative research approaches,declared_area_title,always_visible_source_declared,true,2,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_ffc70c151e,Lorraine Venturato,https://profiles.ucalgary.ca/lorraine-venturato,Culture change and practice development,culture change and practice development,declared_area_title,always_visible_source_declared,true,3,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_b1e13c5609,Luanne Marie Metz,https://profiles.ucalgary.ca/luanne-marie-metz,Multiple Sclerosis,multiple sclerosis,declared_area_title,always_visible_source_declared,true,0,D009103,Multiple Sclerosis,HBI-MED-002,Neurological Disorders,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_fc8bf2f9b6,Manuel Hulliger,https://profiles.ucalgary.ca/manuel-hulliger,Movement control and rehabilitation,movement control and rehabilitation,declared_area_title,always_visible_source_declared,true,0,D012046,Rehabilitation,HBI-MED-007,Rehabilitation,accepted,embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_d71eba52b6,Marc Poulin,https://profiles.ucalgary.ca/marc-poulin,Healthy Brain Aging and Dementia,healthy brain aging and dementia,declared_area_title,always_visible_source_declared,true,0,D003704,Dementia,HBI-MED-002,Neurological Disorders,accepted,embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_d71eba52b6,Marc Poulin,https://profiles.ucalgary.ca/marc-poulin,Integrative Human Physiology,integrative human physiology,declared_area_title,always_visible_source_declared,true,1,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_d71eba52b6,Marc Poulin,https://profiles.ucalgary.ca/marc-poulin,Sleep,sleep,declared_area_title,always_visible_source_declared,true,2,D012890,Sleep,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_d71eba52b6,Marc Poulin,https://profiles.ucalgary.ca/marc-poulin,High Altitude Physiology,high altitude physiology,declared_area_title,always_visible_source_declared,true,3,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_d71eba52b6,Marc Poulin,https://profiles.ucalgary.ca/marc-poulin,Role of Exercise in Prevention and Management of Chronic Diseases,role of exercise in prevention and management of chronic diseases,declared_area_title,always_visible_source_declared,true,4,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_95295c7522,Marcus Koch,https://profiles.ucalgary.ca/marcus-koch,Multiple Sclerosis,multiple sclerosis,declared_area_title,always_visible_source_declared,true,0,D009103,Multiple Sclerosis,HBI-MED-002,Neurological Disorders,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_581f118e90,Mariana Pinheiro Bento,https://profiles.ucalgary.ca/mariana-pinheiro-bento,Biomedical Engineering,biomedical engineering,declared_area_title,always_visible_source_declared,true,0,D001698,Biomedical Engineering,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_581f118e90,Mariana Pinheiro Bento,https://profiles.ucalgary.ca/mariana-pinheiro-bento,Artificial Intelligence,artificial intelligence,declared_area_title,always_visible_source_declared,true,1,D001185,Artificial Intelligence,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_581f118e90,Mariana Pinheiro Bento,https://profiles.ucalgary.ca/mariana-pinheiro-bento,Computer Vision,computer vision,declared_area_title,always_visible_source_declared,true,2,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_581f118e90,Mariana Pinheiro Bento,https://profiles.ucalgary.ca/mariana-pinheiro-bento,Brain Magnetic Resonance Imaging,brain magnetic resonance imaging,declared_area_title,always_visible_source_declared,true,3,D008279,Magnetic Resonance Imaging,HBI-MED-005,Imaging and Diagnostics,accepted,embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_27ca2caae0,Mark Colijn,https://profiles.ucalgary.ca/mark-colijn,Schizophrenia genetics,schizophrenia genetics,declared_area_list,always_visible_source_declared,true,0,D012559 | D005823,Schizophrenia | Genetics,HBI-MED-001 | HBI-MED-009,Mental Health | Genetics and Genomics,accepted,embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_e5fb693498,Mark Giles Hamilton,https://profiles.ucalgary.ca/mark-giles-hamilton,Brain Tumour patient treatment response (clinical trials),brain tumour patient treatment response clinical trials,declared_area_detail,always_visible_source_declared,true,0,D013812,Therapeutics,HBI-MED-008,Pharmacology and Therapeutics,accepted,embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_e5fb693498,Mark Giles Hamilton,https://profiles.ucalgary.ca/mark-giles-hamilton,Deep vein thrombosis prophylaxis in brain tumor patients,deep vein thrombosis prophylaxis in brain tumor patients,declared_area_detail,always_visible_source_declared,true,1,D001932,Brain Neoplasms,HBI-MED-004,Cancer and Tumours,accepted,embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_e5fb693498,Mark Giles Hamilton,https://profiles.ucalgary.ca/mark-giles-hamilton,"Adult hydrocephalus diagnosis, treatment and outcomes",adult hydrocephalus diagnosis treatment and outcomes,declared_area_detail,always_visible_source_declared,true,2,D003933 | D013812,Diagnosis | Therapeutics,HBI-MED-005 | HBI-MED-008,Imaging and Diagnostics | Pharmacology and Therapeutics,accepted,delimited profile term; embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_aa8dee36aa,Mary Dunbar,https://profiles.ucalgary.ca/mary-dunbar,Fetal Neurology,fetal neurology,declared_area_title,always_visible_source_declared,true,0,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_aa8dee36aa,Mary Dunbar,https://profiles.ucalgary.ca/mary-dunbar,Perinatal brain injury,perinatal brain injury,declared_area_title,always_visible_source_declared,true,1,D001930,Brain Injuries,HBI-MED-003,Brain Injury and Neurotrauma,accepted,embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_f8e008892b,Matthew Hill,https://profiles.ucalgary.ca/matthew-hill,Behaviour,behaviour,declared_area_title,always_visible_source_declared,true,0,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_f8e008892b,Matthew Hill,https://profiles.ucalgary.ca/matthew-hill,Brain Development,brain development,declared_area_title,always_visible_source_declared,true,1,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_f8e008892b,Matthew Hill,https://profiles.ucalgary.ca/matthew-hill,Endocrinology,endocrinology,declared_area_title,always_visible_source_declared,true,2,D004704,Endocrinology,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_f8e008892b,Matthew Hill,https://profiles.ucalgary.ca/matthew-hill,Mental Health,mental health,declared_area_title,always_visible_source_declared,true,3,D008603,Mental Health,HBI-MED-001,Mental Health,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_f8e008892b,Matthew Hill,https://profiles.ucalgary.ca/matthew-hill,Neuroplasticity,neuroplasticity,declared_area_title,always_visible_source_declared,true,4,D009473,Neuronal Plasticity,HBI-MED-010,Cellular and Molecular Neuroscience,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_d994767332,Mayank Goyal,https://profiles.ucalgary.ca/mayank-goyal,Stroke,stroke,declared_area_title,always_visible_source_declared,true,0,D020521,Stroke,HBI-MED-006,Cardiovascular Health,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_d994767332,Mayank Goyal,https://profiles.ucalgary.ca/mayank-goyal,diagnostic imaging,diagnostic imaging,declared_area_title,always_visible_source_declared,true,1,D003952,Diagnostic Imaging,HBI-MED-005,Imaging and Diagnostics,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_d994767332,Mayank Goyal,https://profiles.ucalgary.ca/mayank-goyal,hyperacute stroke,hyperacute stroke,declared_area_title,always_visible_source_declared,true,2,D020521,Stroke,HBI-MED-006,Cardiovascular Health,accepted,embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_4393bff7a6,Meghan McDonough,https://profiles.ucalgary.ca/meghan-mcdonough,"Health, Exercise and Sport Psychology",health exercise and sport psychology,declared_area_title,always_visible_source_declared,true,0,D006262,Health,,,review,delimited profile term; MeSH concept found; medical umbrella requires review | delimited profile term; no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_0f24dba938,Melanie Noel,https://profiles.ucalgary.ca/melanie-noel,Determinants of Health,determinants of health,declared_area_title,always_visible_source_declared,true,0,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_0f24dba938,Melanie Noel,https://profiles.ucalgary.ca/melanie-noel,Pain,pain,declared_area_title,always_visible_source_declared,true,1,D010146,Pain,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_0f24dba938,Melanie Noel,https://profiles.ucalgary.ca/melanie-noel,Psychosocial outcomes,psychosocial outcomes,declared_area_title,always_visible_source_declared,true,2,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_5fb66a15c5,Melinda Jane Davis,https://profiles.ucalgary.ca/melinda-jane-davis,anesthesia,anesthesia,declared_area_title,always_visible_source_declared,true,0,D000758,Anesthesia,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_5fb66a15c5,Melinda Jane Davis,https://profiles.ucalgary.ca/melinda-jane-davis,neuroradiology,neuroradiology,declared_area_title,always_visible_source_declared,true,1,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_5fb66a15c5,Melinda Jane Davis,https://profiles.ucalgary.ca/melinda-jane-davis,Neurosurgery,neurosurgery,declared_area_title,always_visible_source_declared,true,2,D009493,Neurosurgery,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_86be4543f1,Michael Adrian Colicos,https://profiles.ucalgary.ca/michael-adrian-colicos,Autism,autism,declared_area_title,always_visible_source_declared,true,0,D001321,Autistic Disorder,HBI-MED-001,Mental Health,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_86be4543f1,Michael Adrian Colicos,https://profiles.ucalgary.ca/michael-adrian-colicos,Epilepsy,epilepsy,declared_area_title,always_visible_source_declared,true,1,D004827,Epilepsy,HBI-MED-002,Neurological Disorders,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_86be4543f1,Michael Adrian Colicos,https://profiles.ucalgary.ca/michael-adrian-colicos,Molecular Mechanisms,molecular mechanisms,declared_area_title,always_visible_source_declared,true,2,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_86be4543f1,Michael Adrian Colicos,https://profiles.ucalgary.ca/michael-adrian-colicos,Neuroplasticity,neuroplasticity,declared_area_title,always_visible_source_declared,true,3,D009473,Neuronal Plasticity,HBI-MED-010,Cellular and Molecular Neuroscience,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_86be4543f1,Michael Adrian Colicos,https://profiles.ucalgary.ca/michael-adrian-colicos,Synapsis,synapsis,declared_area_title,always_visible_source_declared,true,4,D023902,Chromosome Pairing,HBI-MED-010,Cellular and Molecular Neuroscience,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
